"state","datex","New_Deaths","New_Deaths_max","New_Deaths_Dump","DatePhase1","DatePhase2","DatePhase3","DatePhase4","DatePhase5","DatePhase6","DatePhase7","DatePhase8","DatePhase9","DatePhase10","EPOCH","DatePhase11","DatePhase12","DatePhase13","DatePhase14","DatePhase15","EPOCH_last","DatePhase16","DatePhase17","DatePhase18","DatePhase19","weekday","MIDLINE_P1","UPPER_P1","MIDLINE_2","UPPER_2","LOWER_2","MIDLINE_3","UPPER_3","LOWER_3","MIDLINE_4","UPPER_4","LOWER_4","MIDLINE_5","UPPER_5","LOWER_5","MIDLINE_6","UPPER_6","LOWER_6","MIDLINE_7","UPPER_7","LOWER_7","MIDLINE_8","UPPER_8","LOWER_8","MIDLINE_9","UPPER_9","LOWER_9","MIDLINE_10","UPPER_10","LOWER_10","MIDLINE_11","UPPER_11","LOWER_11","MIDLINE_12","UPPER_12","LOWER_12","MIDLINE_13","UPPER_13","LOWER_13","MIDLINE_14","UPPER_14","LOWER_14","MIDLINE_15","UPPER_15","LOWER_15","MIDLINE_16","UPPER_16","LOWER_16","MIDLINE_17","UPPER_17","LOWER_17","MIDLINE_18","UPPER_18","LOWER_18","MIDLINE_19","UPPER_19","LOWER_19"
"North Carolina",2020-03-31,4,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-01,1,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-02,6,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-03,6,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-04,7,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-05,7,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-06,5,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-07,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,4.06666666666667,10.1164600515683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-08,11,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-09,13,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-10,4,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-11,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-12,0,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-13,5,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-14,25,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-15,12,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-16,12,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-17,19,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-18,16,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-19,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-20,4,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,12.8,23.533126291999,2.06687370800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-21,30,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-22,25,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-23,11,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-24,17,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-25,34,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-26,5,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-27,22,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-28,22,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-29,13,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-04-30,19,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-01,20,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-02,23,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-03,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-04,18,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-05,23,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-06,20,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-07,24,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-08,16,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-09,17,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-10,7,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-11,10,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-12,26,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-13,18,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-14,17,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-15,28,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-16,11,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-17,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-18,5,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-19,27,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-20,10,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-21,13,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-22,20,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-23,9,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-24,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-25,9,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-26,9,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,18.2857142857143,31.1142538975107,5.45717467391791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-27,38,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-28,32,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-29,29,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-30,15,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-05-31,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-01,12,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-02,27,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-03,21,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-04,22,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-05,8,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-06,19,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-07,4,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-08,17,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-09,28,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-10,27,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-11,18,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-12,14,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-13,7,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-14,4,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-15,17,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina",2020-06-16,29,154,,2020-03-25,2020-04-08,2020-04-21,2020-05-27,2020-07-28,2020-10-20,2020-11-03,2020-12-16,2021-01-07,,,,,,,,1,,,,,,,,,,,,,,18.8571428571429,31.8845864173463,5.82969929693943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
